Date Moment Magnitude Latitude Longitude Depth Vp Vs Mu Vr T1 T2 Length Width StressDrop RadE tau_a
201007042155 2097 3.641517e+18   6.3742  39.7000 142.3700  31.8646   7.2567   4.0018  49.3470   3.6017   1.3606   1.2692   9.8007   9.8007  13.5389 1.410036e+14   1.9108
201007140832 2099 1.191043e+19   6.7173 -38.0700 -73.3100  21.7515   6.5398   3.7699  40.4472   3.3929   5.4670   1.3606  37.0982  28.0290   1.2989 1.863345e+14   0.6328
201007181304 2103 2.962524e+19   6.9811  -5.9700 150.4300  33.8182   7.0993   4.0313  48.5343   3.6282   2.5441   2.3732  18.4610  17.6013  17.8003 1.156593e+15   1.8948
201007201918 2104 4.180809e+18   6.4142  -5.9100 150.7000  28.3091   6.9392   3.9580  45.9479   3.5622   3.6020   3.6020  25.6617  21.9229   1.1202 7.936746e+12   0.0872
201007300356 2106 3.523068e+18   6.3646  52.5000 159.8400  24.9545   7.1354   3.9227  47.0544   3.5304   1.6762   1.5636  11.8355  11.8355   7.4376 7.639266e+13   1.0203
201008031208 2108 3.306195e+18   6.3462   1.2400 126.2100  43.2465   7.6256   4.2848  58.6662   3.8563   1.3606   1.2692  10.4937  10.4937  10.0141 6.001397e+13   1.0649
201008041258 2109 5.060684e+18   6.4695  51.4200 -178.6500  30.0263   7.2367   4.1089  52.0696   3.6980   5.4670   0.3891  40.4338  29.6849   0.4477 5.634868e+13   0.5798
201008100523 2112 1.096378e+20   7.3600 -17.5400 168.0700  20.7061   7.2088   3.9707  48.4318   3.5737   9.5359   2.9237  68.1560  42.0445   2.8772 1.621184e+15   0.7161
201008201756 2114 2.029645e+18   6.2049  -6.5700 154.2500  17.1364   7.1539   4.0732  50.8282   3.6659   6.2828   0.6787  46.0637  32.3802   0.1309 4.146379e+12   0.1038
201008210542 2115 1.193496e+18   6.0512   2.2200  96.7200  22.0808   6.9344   3.8669  44.6645   3.4802   3.6020   0.7276  25.0711  21.5852   0.3385 5.215754e+12   0.1952
201009031116 2116 6.294042e+18   6.5326  51.4500 -175.8700  20.2556   7.1742   4.0825  51.1581   3.6742   7.2203   1.0302  53.0581  35.5801   0.2881 1.609688e+13   0.1308
201009130547 2120 7.077061e+17   5.8999  41.4900 141.9900  52.2242   7.5584   4.2008  55.5922   3.7807   0.8964   0.8362   6.7783   6.7783   7.9535 1.150192e+13   0.9035
201010080326 2124 4.918636e+18   6.4612  51.3700 -175.3600  18.2333   7.1373   4.0663  50.5937   3.6597   2.2138   2.2138  16.2034  16.1353   4.0741 7.741189e+13   0.7963
201010251442 2133 6.770000e+20   7.8871  -3.4900 100.0800   7.6768   6.1905   3.5953  35.7328   2.2500 108.7445   1.2692 489.3501 156.4779   0.1780 3.010299e+15   0.1589
201011032334 2139 1.707037e+18   6.1548 -20.4700 -174.2800  19.0040   7.2124   4.0982  51.7144   3.6883   1.3606   1.2692  10.0365  10.0365   5.9096 2.468941e+13   0.7480
201011261736 2145 8.889472e+17   5.9659  -3.3500 131.0200  11.6626   6.4887   3.7443  39.7334   3.3699   1.6762   0.4172  11.2973  11.2973   2.1578 3.270189e+13   1.4617
201012020312 2147 1.057632e+19   6.6829  -6.0000 149.9800  33.7879   7.4096   4.1827  54.6748   3.7644   6.2828   1.2692  47.3021  32.9579   0.6394 4.943139e+13   0.2555
201012080524 2149 3.802101e+18   6.3867 -56.4100 -25.7400  17.4101   7.1853   4.0880  51.3807   3.6792   1.3606   1.2692  10.0117  10.0117  13.2608 1.033952e+14   1.3973
201012211407 2153 8.317165e+17   5.9467   2.7100  95.8900  23.3333   7.1544   4.0739  50.8689   3.6665   1.4586   1.3606  10.6957  10.6957   2.3791 8.622666e+12   0.5274
201012231400 2154 4.303574e+18   6.4226  53.1300 171.1600  20.2182   7.1987   3.9585  48.2428   3.5626   3.3600   1.5636  23.9409  20.9315   1.3666 2.790001e+13   0.3128
200704012039 2155 1.594154e+21   8.1350  -8.4600 157.0400  14.1000   5.8931   3.4409  31.3819   3.0969  38.3166   1.7969 237.3218  96.5899   2.2408 1.065574e+17   2.0976
200704040634 2163 6.096224e+18   6.5234  -7.7800 156.4900  25.8000   7.0915   3.8983  46.3005   3.5085   1.1839   1.1839   8.3074   8.3074  37.2159 9.668965e+14   7.3435
200704070951 2167 2.001063e+18   6.2008   2.9200  95.7000  25.7980   7.2120   4.0992  51.7676   3.6893   5.0997   0.6332  37.6288  28.2957   0.2108 1.093315e+13   0.2828
200704211720 2171 1.394684e+18   6.0963 -13.8400 166.8400  40.1000   7.5369   4.2372  56.7977   3.8135   2.0651   0.4794  15.7502  15.7502   1.2494 1.655999e+13   0.6744
200704251334 2173 4.175961e+18   6.4138 -14.2800 166.8600  52.6091   7.7236   4.3197  59.7424   3.8877   3.8614   0.5139  30.0239  24.3417   0.7625 4.437409e+13   0.6348
200704270802 2174 9.831940e+17   5.9951   5.3600  94.6400  39.6606   7.5229   4.2359  56.8105   3.8123   0.7800   0.7800   5.9474   5.9474  16.3575 5.609855e+13   3.2415
200904070423 2179 2.542980e+19   6.9369  46.0500 151.5500  33.6848   7.2315   3.9835  48.9056   3.5851   4.1395   2.5441  29.6812  24.1561   4.7753 3.432778e+14   0.6602
200904151747 2180 5.614843e+17   5.8329  -3.0900 100.4100  23.0606   7.1248   3.9151  46.8567   3.5236   1.5636   0.2231  11.0189  11.0189   1.4689 1.082090e+13   0.9030
200904152001 2181 3.506173e+18   6.3632  -3.1200 100.4700  24.6970   7.1632   3.9383  47.5819   3.5445   1.7969   1.7969  12.7383  12.7383   5.9370 5.706671e+13   0.7744
200904161457 2183 1.283577e+19   6.7389 -60.2000 -26.8600  24.0606   7.3560   4.1650  54.1770   3.7485   2.9237   2.7273  21.9190  19.7357   5.0596 1.551731e+14   0.6550
200904190523 2187 1.607280e+18   6.1374   4.1400 126.6800  27.5879   7.2424   4.1107  52.1059   3.6997   1.2692   1.2692   9.3911   9.3911   6.7923 2.035672e+13   0.6599
200608112054 2191 2.546948e+18   6.2707   2.4000  96.3500  25.0828   7.0612   3.8922  45.9831   3.5030   2.0651   1.0302  14.4678  14.4678   2.9436 3.483854e+13   0.6290
200608150305 2192 6.878381e+17   5.8917  -4.6700 126.7300   5.2424   5.0856   2.7571  19.5138   2.4814   0.7800   0.7276   3.8711   3.8711  41.5010 1.732349e+14   4.9146
200608171520 2193 3.919709e+17   5.7288  46.5400 141.9000   7.2303   4.6927   2.6293  17.1106   2.3664   0.8964   0.8964   4.2426   4.2426  17.9647 6.103918e+13   2.6645
200608200301 2194 1.174634e+18   6.0466  49.8200 156.4100  30.6505   7.3529   4.1618  54.0737   3.7456   3.8614   0.5906  28.9267  23.7450   0.2349 3.822024e+12   0.1759
200608242150 2195 6.131286e+18   6.5250  51.1500 157.5200  43.7152   7.3220   4.1218  51.8576   3.7097   4.4376   0.8964  32.9237  25.8849   0.8942 4.566895e+13   0.3863
200608291053 2198 5.084227e+17   5.8041  -0.3500 125.1200  39.4667   7.4827   4.1359  53.9225   3.7223   2.5441   0.3891  18.9398  17.9043   0.2869 4.217927e+12   0.4473
200608310808 2199 6.884282e+17   5.8919  -0.2700 125.0600  39.8182   7.4909   4.1409  54.0914   3.7268   0.5906   0.5139   4.4022   4.4022  28.2425 4.832952e+13   3.7974
200708020237 2200 2.333325e+18   6.2453  47.1200 141.8000   8.2121   5.1131   2.8945  21.5029   2.6051   5.8607   1.4586  30.5353  24.6173   0.4089 1.565485e+13   0.1443
200708121205 2205 1.338450e+18   6.0844 -11.3800 166.2700  41.4545   7.5786   4.2586  57.5405   3.8328   1.5636   1.5636  11.9858  11.9858   2.7206 9.966015e+12   0.4284
200708152340 2206 3.510000e+21   8.3635 -13.3900 -76.6000  33.8000   7.4137   4.1930  54.5538   1.0000  71.6472   2.2138 143.2944  69.0016  16.0106 3.684506e+16   0.5727
201108011344 2213 4.945357e+17   5.7961  39.8200 142.0800  42.7818   7.4287   4.1137  52.7251   3.7023   0.5509   0.3386   4.0795   4.0795  25.4946 4.016439e+13   4.2821
201108011458 2214 1.060328e+18   6.0170  34.6300 138.4300  16.7091   6.1238   3.5425  33.8984   3.1882   0.7800   0.7800   4.9738   4.9738  30.1601 9.157540e+13   2.9276
201108040016 2216 6.473974e+17   5.8741  -2.8300 101.1000  35.9242   7.0314   4.0001  47.4426   3.6001   0.8362   0.8362   6.0208   6.0208  10.3819 1.881290e+13   1.3786
201108041351 2217 1.760245e+18   6.1637  48.8300 154.7700  39.0556   7.5084   4.1469  54.3787   3.7322   2.2138   0.9610  16.5243  16.3477   1.3893 1.221822e+13   0.3775
201108111822 2219 9.419295e+17   5.9827  37.0300 140.8900  46.4384   7.3554   4.1392  52.4668   3.7253   0.5139   0.3630   3.8291   3.8291  58.7222 1.293318e+14   7.2040
201108201655 2222 7.211266e+19   7.2387 -18.3600 168.1400  30.6869   7.3337   4.0502  50.9636   3.6452   7.7403   7.7403  56.4295  37.0718   2.9623 2.737191e+14   0.1934
201108201819 2224 5.045425e+19   7.1353 -18.3100 168.2200  29.3131   7.3118   4.0362  50.5242   3.6325   5.8607   5.8607  42.5786  30.7256   4.0561 4.162116e+14   0.4168
201108221123 2227 1.024426e+18   6.0070  36.0800 141.7000   5.4273   4.8269   2.5950  16.9850   2.3355   6.2828   0.7276  29.3467  23.9743   0.1978 9.896906e+12   0.1641
201108222012 2228 1.806062e+18   6.1712  -6.2800 104.0500  31.1667   7.3026   4.0254  50.3217   3.6229   0.9610   0.9610   6.9631   6.9631  18.7239 8.435261e+13   2.3503
201101022020 2232 7.240152e+19   7.2398 -38.3700 -73.3500  23.0667   6.6115   3.8058  41.4712   3.4252  13.5010   1.1839  92.4872  51.5341   0.9236 2.707238e+15   1.5507
201101171920 2236 1.393406e+18   6.0961  -5.0300 102.6500  34.3475   7.3386   4.0466  50.9789   3.6419   0.6787   0.6332   4.9439   4.9439  40.3583 9.757371e+13   3.5698
201101181133 2237 1.133668e+18   6.0363   2.6300  96.4000  23.6313   6.9999   3.8800  45.3427   3.4920   1.2692   1.1839   8.8639   8.8639   5.6975 1.848344e+13   0.7393
201101261542 2240 1.520297e+18   6.1213   2.2000  96.8300  26.4384   7.1115   3.9070  46.6055   3.5163   7.2203   0.2946  50.7769  34.5529   0.0774 4.615387e+12   0.1415
200707132154 2242 1.092561e+18   6.0256  51.8400 -176.2800  38.7091   7.4633   4.2089  55.7202   3.7880   2.7273   0.1371  20.6624  18.9740   0.4978 2.219656e+13   1.1320
200707150927 2243 1.987628e+18   6.1989 -15.3800 168.6000   4.8182   5.5392   3.0595  24.8786   2.7535   2.5441   2.3732  14.0106  14.0106   2.5295 3.731855e+13   0.4671
200707151308 2244 1.734642e+18   6.1595  52.4800 -168.0500  16.0818   6.9213   3.9458  46.5578   3.5512   2.0651   1.0302  14.6667  14.6667   1.9243 1.564785e+13   0.4200
200707160113 2246 1.122421e+19   6.7001  37.5300 138.4500  17.3535   6.2105   3.5806  34.8764   3.2225   2.9237   1.6762  18.8437  17.8437   6.4124 7.880748e+14   2.4487
200707252337 2248 1.139068e+18   6.0377   7.1600  92.5200   6.6465   6.1765   3.4843  33.8146   3.1359   4.7571   0.8362  29.8357  24.2399   0.2112 3.002284e+12   0.0891
200707260540 2249 3.143366e+19   6.9983   2.8700 127.4600  31.0273   7.3823   4.1741  54.4907   3.7567   7.7403   0.8964  58.1552  37.8238   1.1527 4.437938e+14   0.7693
200707290454 2250 8.051389e+17   5.9372  53.6400 169.7000  23.6040   7.2521   3.9933  49.2986   3.5940   0.8362   0.5139   6.0106   6.0106  12.9771 3.167367e+13   1.9394
200907010930 2252 5.893546e+18   6.5136  34.1600  25.4700  12.0000   5.1836   2.9804  22.9766   2.6823   9.5359   0.4172  51.1565  34.7249   0.2947 2.068275e+14   0.8063
200907071911 2255 1.337522e+18   6.0842  75.3500 -72.4500  25.1364   7.2408   3.9825  49.0373   3.5842   1.2692   1.2692   9.0980   9.0980   6.2163 1.843226e+13   0.6758
200907131805 2256 4.079928e+18   6.4071  24.0600 122.2000  26.4667   7.1313   4.0625  50.4410   3.6563   2.0651   2.0651  15.1008  15.1008   4.1469 3.926376e+13   0.4854
200907150922 2257 6.475669e+20   7.8742 -45.7600 166.5600  11.8636   6.6518   3.7886  41.6330   3.4097  35.7426   3.1343 243.7432  98.3245   0.8554 8.593121e+15   0.5525
200906020217 2264 4.781602e+18   6.4530 -17.7600 167.9500  10.2606   6.9994   3.9913  48.0542   3.5922   3.8614   3.1343  27.7416  23.0920   1.0590 9.074965e+12   0.0912
200906050330 2266 4.006601e+18   6.4019  41.8200 143.4500  33.1535   7.1375   4.0665  50.6059   3.6598   2.9237   1.1839  21.4007  19.4234   1.6748 4.173095e+13   0.5271
200906140558 2270 2.029088e+18   6.2049   5.3600 126.4400  28.9455   7.2765   4.1206  52.3868   3.7086   5.0997   0.2231  37.8253  28.3941   0.2111 2.469956e+13   0.6377
200506012006 2273 7.160686e+17   5.9033  28.8800  94.6300  22.8061   5.7664   3.3565  30.1849   3.0208   0.4794   0.3159   2.8964   2.8964 103.1437 3.954804e+14  16.6709
200506030042 2275 7.395864e+17   5.9127   1.4600  97.1500  23.6010   6.6501   3.8067  41.2273   3.4260   2.9237   0.1689  20.0336  18.5872   0.3635 1.311806e+13   0.7312
200506030053 2276 1.983170e+17   5.5316 -18.2600 -173.2000  20.3030   7.2196   4.1013  51.8252   3.6911   2.9237   0.1689  21.5839  19.5341   0.0812 5.999464e+11   0.1568
200506080628 2277 1.507791e+18   6.1189   2.1700  96.7200  25.7172   7.0880   3.8976  46.2646   3.5078   4.7571   0.5906  33.3747  26.1207   0.2127 1.049257e+13   0.3220
200506130702 2278 9.718822e+17   5.9917   2.0900 126.5700  40.8990   7.4827   4.1398  53.9324   3.7258   1.1044   1.0302   8.2295   8.2295   6.1033 1.935146e+13   1.0739
200506141710 2280 1.765824e+19   6.8313  51.2300 179.4100  14.9727   6.8097   3.8419  43.3917   3.4578   6.2828   2.0651  43.4486  31.1428   1.3119 1.217815e+14   0.2993
200506191615 2282 4.105797e+17   5.7423  35.6100 140.4800  46.3657   7.3715   4.1463  52.7321   3.7316   0.6332   0.6332   4.7254   4.7254  13.6193 1.395254e+13   1.7920
200506302126 2283 8.958460e+17   5.9682   8.4500 -82.8700  21.4263   6.8834   3.9317  45.2722   3.5385   2.2138   0.8362  15.6670  15.6670   0.8153 4.372141e+12   0.2209
200603250728 2286 8.524695e+17   5.9538  27.5700  55.6900  19.0303   5.7905   3.3734  30.5370   3.0360   1.1044   0.3386   6.7059   6.7059   9.8943 1.266212e+14   4.5358
200603311321 2287 8.568545e+18   6.6219 -29.6100 -176.8200  13.6162   7.0489   4.0202  49.0193   3.6182   3.3600   3.3600  24.3143  21.1486   2.6198 7.931708e+13   0.4538
201103070009 2289 4.759307e+18   6.4517 -10.3500 160.7700  22.3333   7.2572   3.9990  49.3960   3.5991   1.9263   0.7276  13.8662  13.8662   6.2480 1.953908e+14   2.0279
201103090245 2290 1.357593e+20   7.4218  38.4400 142.8400  22.0929   7.1020   3.9012  46.4274   3.5111  16.6330   1.5636 116.8004  60.2101   1.0001 1.617819e+15   0.5533
201103091816 2291 1.740425e+18   6.1604  38.3100 142.4300  25.9717   7.1836   3.9523  47.9849   3.5570   1.5636   1.5636  11.1235  11.1235   4.4258 2.287833e+13   0.6308
201103092122 2293 1.201676e+18   6.0532  38.3400 142.6500  27.6162   7.2182   3.9739  48.6553   3.5765   2.5441   1.0302  18.1980  17.4337   0.7480 5.918682e+12   0.2396
201103100808 2296 4.239261e+17   5.7515  38.6000 143.2700  11.6889   6.5823   3.7480  40.4211   3.3732   2.5441   0.3159  17.1636  16.7666   0.3047 2.559021e+12   0.2440
201103110546 2297 5.310000e+22   9.1501  38.3200 142.3700  16.0000   6.7991   3.8398  43.2840   2.5000 116.5758  13.5010 582.8792 175.8297   9.3230 6.654253e+17   0.5424
201103190122 2315 8.871237e+17   5.9653  39.7000 142.9000  27.2172   7.1835   3.9543  47.9511   3.5588   2.0651   0.5906  14.6983  14.6983   0.9778 6.888010e+12   0.3723
201103251136 2325 2.870720e+18   6.3053  38.7700 141.8800  41.7707   7.3640   4.1523  52.9829   3.7370   1.5636   1.5636  11.6864  11.6864   6.2952 4.707564e+13   0.8688
201103300529 2327 5.607349e+17   5.8325  36.1400 142.4200   9.2727   6.5212   3.7124  39.3748   3.3411   1.7969   1.7969  12.0074  12.0074   1.1336 2.380644e+12   0.1672
201103310715 2328 1.570568e+18   6.1307  38.9200 141.8200  45.3333   7.4570   4.1948  54.6142   3.7753   1.7969   0.2946  13.5679  13.5679   2.2008 6.451892e+13   2.2436
200605080916 2329 7.927482e+17   5.9328  -4.8400 102.3600  33.9677   7.3062   4.0265  50.3617   3.6239   0.8362   0.8362   6.0606   6.0606  12.4637 2.428856e+13   1.5430
200605100242 2330 5.251382e+18   6.4802  52.5100 -169.2600  30.4141   7.2443   4.1121  52.1839   3.7009   3.1343   1.0302  23.1994  20.4970   1.8011 4.919616e+13   0.4889
200605130311 2331 4.436974e+17   5.7647   5.5100  94.4400  39.0091   7.5073   4.2290  56.5500   3.8061   0.4472   0.4172   3.4042   3.4042  39.3648 3.061852e+13   3.9024
200605191444 2333 3.079924e+18   6.3257  -0.1400 124.7100  32.3657   7.2974   4.0240  50.2079   3.6216   4.1395   0.4172  29.9832  24.3197   0.5642 5.383502e+13   0.8776
200605280312 2334 6.036690e+18   6.5205  -5.7200 151.1300  31.2727   6.9992   3.9850  46.9062   3.5865   4.7571   1.6762  34.1230  26.5097   0.8069 2.349141e+13   0.1825
200810050912 2337 2.008420e+18   6.2019 -30.1800 -177.1800  10.2929   6.8110   3.8814  44.4977   3.4933   2.7273   1.5636  19.0545  17.9765   1.1165 1.321622e+13   0.2928
200810161941 2339 1.318063e+19   6.7466  14.4200 -92.3600  22.3717   6.9276   3.9307  44.8968   3.5376   2.7273   2.7273  19.2966  18.1284   7.1032 1.808221e+14   0.6159
200810190510 2340 2.786055e+19   6.9633 -21.8600 -173.8200  24.1970   7.3261   4.1520  53.6867   3.7368   6.2828   0.6787  46.9547  32.7964   1.7147 8.313077e+14   1.6019
201110061112 2342 8.824227e+17   5.9638 -24.1800 -64.2200  12.3273   5.8995   3.4396  31.5879   3.0957   1.2692   1.1839   7.8579   7.8579   6.3654 6.120360e+13   2.1909
201110140335 2346 6.487230e+18   6.5414  -6.5700 147.8800  39.9697   7.0751   4.0194  48.0949   3.6175   5.8607   0.9610  42.4017  30.6405   0.5113 3.163714e+13   0.2346
201110180505 2347 1.399320e+18   6.0973  -5.7800 151.0400  29.2364   6.9375   3.9570  45.9206   3.5613   2.2138   2.0651  15.7678  15.7678   1.2493 6.895505e+12   0.2263
201110211757 2348 1.412530e+20   7.4333 -28.9900 -176.2400  34.8000   7.5909   4.2693  58.1971   3.8423   6.7352   6.2828  51.7580  34.9965   7.1272 1.785000e+15   0.7354
201110231041 2349 6.273069e+19   7.1983  38.7200  43.5100  21.8788   6.0962   3.5713  34.9784   3.2142   3.6020   3.3600  23.1549  20.4708  21.6169 8.633625e+15   4.8141
201110281854 2353 4.025433e+19   7.0699 -14.4400 -75.9700  25.0828   6.5638   3.7819  40.7844   3.4037   2.5441   2.5441  17.3187  16.8675  28.3567 4.193678e+15   4.2489
201207081133 2357 1.114339e+18   6.0313  45.5000 151.2900  19.6081   7.1828   4.0877  51.3612   3.6789   3.8614   0.4794  28.4117  23.4623   0.2328 4.000572e+12   0.1844
201207110231 2358 4.376778e+17   5.7608  45.4000 151.4200   3.2465   3.8100   1.9400   3.4625   1.7460   3.3600   0.8964  11.7331  11.7331   0.9484 9.603214e+13   0.7597
201207121251 2359 4.280342e+17   5.7543  45.4500 151.6600   7.9091   6.1476   3.4651  33.3726   3.1186   5.0997   0.5509  31.8076  25.2965   0.0679 1.007364e+12   0.0785
201207200610 2360 1.299978e+18   6.0760  49.4100 155.9100  31.0889   7.3674   4.1729  53.7550   3.7556   2.2138   0.3159  16.6279  16.4159   1.0103 2.090450e+13   0.8644
201207251120 2363 5.812189e+18   6.5096  -9.6900 159.7300  23.9717   6.8764   3.8553  44.0698   3.4698   1.9263   0.5139  13.3677  13.3677   8.5160 8.429071e+14   6.3912
201207282003 2364 7.790800e+18   6.5944  -4.6500 153.1700  52.5596   7.6565   4.2534  57.6285   3.8281   4.1395   0.6332  31.6925  25.2354   1.2468 1.335647e+14   0.9880
201208101837 2367 2.463557e+18   6.2610  52.6300 -167.4200  14.4828   6.9378   3.9554  46.8706   3.5598   4.4376   0.8964  31.5939  25.1831   0.3973 1.669156e+13   0.3176
201208251416 2372 8.821317e+17   5.9637  42.4200 142.9100  64.5000   7.7000   4.2900  58.3410   3.8610   0.4172   0.4172   3.2213   3.2213  92.3661 1.749418e+14  11.5700
201208311247 2374 3.232706e+20   7.6730  10.8100 126.6400  33.4061   7.4556   4.2061  55.6471   3.7855  13.5010   1.2692 102.2167  55.0877   3.2583 1.554102e+16   2.6752
201209030649 2375 9.126256e+17   5.9735   6.6100 123.8800   7.5636   5.9938   3.3625  31.0786   3.0263   1.5636   1.4586   9.4637   9.4637   3.7686 1.456672e+13   0.4961
201209051442 2376 3.677281e+20   7.7104  10.1000 -85.3100  25.0667   6.5984   3.7892  40.8898   3.4103   8.2977   8.2977  56.5949  37.1442  15.0013 8.237596e+15   0.9160
201209081051 2378 1.982572e+18   6.1982  -3.1800 135.1100  27.6222   6.4972   3.7252  38.8438   3.3527   1.2692   1.1839   8.5102   8.5102  11.2584 1.119727e+14   2.1938
201209090539 2380 1.054833e+18   6.0155  49.2500 155.7500  37.1455   7.5104   4.2351  56.2458   3.8116   4.7571   0.2231  36.2647  27.6076   0.1216 4.586968e+12   0.2446
201209111636 2381 1.023425e+18   6.0067  11.8400 143.2200   8.2121   5.6305   3.1204  26.0562   2.8083   2.0651   1.9263  11.5986  11.5986   2.2956 1.293567e+13   0.3293
201209140451 2382 3.482609e+18   6.3613  -3.3200 100.5900  23.2727   7.1298   3.9181  46.9503   3.5263   4.4376   0.4472  31.2962  25.0246   0.5747 6.732506e+13   0.9076
201210012221 2384 1.546637e+18   6.1263  39.8100 143.1000  25.5636   7.1391   4.0657  50.5446   3.6591   3.3600   0.2946  24.5892  21.3077   0.4600 1.525765e+13   0.4986
201210031332 2385 2.388551e+17   5.5854  -0.4300  97.6700   5.6263   5.2373   2.8582  21.2192   2.5724   1.2692   1.2692   6.5296   6.5296   3.0030 7.015662e+12   0.6233
201210202300 2389 2.646898e+18   6.2818 -13.5500 166.5600  38.3697   7.5079   4.2248  56.3311   3.8023   1.6762   1.5636  12.7470  12.7470   4.4728 5.453724e+13   1.1607
201210240045 2390 5.792223e+18   6.5086  10.0900 -85.3000  20.1838   6.3916   3.6880  38.0605   3.3192   3.3600   3.3600  22.3049  19.9667   2.1876 3.669527e+13   0.2411
201210280304 2392 5.680000e+20   7.8362  52.7900 -132.1000  16.8889   6.9461   3.9603  47.0307   2.3000  29.0123   5.4670 133.4564  65.8061   3.0606 3.149732e+15   0.2608
201211021817 2394 1.637638e+18   6.1428   9.2100 126.1600  41.1091   7.4166   4.1767  54.3103   3.7590   1.2692   1.1839   9.5416   9.5416   6.5981 3.648544e+13   1.2100
201211161812 2400 6.707760e+18   6.5511  49.2800 155.4300  36.4000   7.4928   4.2274  55.9351   3.8047   3.8614   0.5509  29.3828  23.9940   1.2911 1.209735e+14   1.0088
201212020054 2403 1.874652e+18   6.1819 -16.9800 167.6500  22.5657   7.0893   4.0258  48.3246   3.6233   1.6762   1.6762  12.1466  12.1466   3.6612 5.617729e+13   1.4481
201212070818 2405 5.865258e+19   7.1789  37.8900 144.0900  57.8000   8.0670   4.4861  66.9145   4.0375   2.0651   1.9263  16.6752  16.4470  45.2659 4.544868e+15   5.1851
201212150449 2409 1.314668e+18   6.0792  52.2900 174.0100  31.4303   7.2595   4.1184  52.3875   3.7065   2.2138   0.6787  16.4107  16.2727   1.0554 1.591763e+13   0.6343
201301302015 2415 1.897989e+19   6.8522 -28.0900 -70.6500  47.6061   6.7473   3.8876  43.8068   3.4988   4.4376   0.9610  31.0527  24.8947   3.1922 7.479086e+14   1.7262
201302012216 2417 5.946622e+18   6.5162 -10.9000 165.3800  16.1111   7.1751   4.0823  51.1426   3.6741   5.8607   5.4670  43.0658  30.9596   0.4514 5.847257e+12   0.0503
201302060112 2421 1.128686e+21   8.0350 -10.8000 165.1100  20.2000   7.2352   4.1082  52.0463   3.6974  76.8069   4.1395 567.9695 172.8184   0.2104 2.291289e+15   0.1057
201302141313 2424 1.155689e+19   6.7086  67.6300 142.5100  11.1818   5.9206   3.4104  31.5006   3.0694   2.5441   2.0651  15.6175  15.6175  10.6188 6.127883e+14   1.6703
201303270203 2441 1.311366e+18   6.0785  23.8300 121.2100  24.5606   6.1923   3.5726  34.6700   3.2154   2.7273   1.0302  17.5386  17.0100   0.8938 1.382180e+13   0.3654
201304011853 2442 1.186859e+18   6.0496  39.5300 143.1700  24.5828   7.1232   4.0593  50.3333   3.6533   4.4376   0.1371  32.4239  25.6222   0.1797 9.363900e+12   0.3971
201304091152 2443 3.385872e+18   6.3531  28.4300  51.5900  11.0909   5.5902   3.1979  26.6336   2.8781   2.7273   0.8362  15.6988  15.6988   3.0629 1.850583e+14   1.4557
201304140132 2446 9.087087e+18   6.6389  -6.4700 154.6100  31.4010   7.3988   4.1786  54.5766   3.7608   2.7273   2.7273  20.5136  18.8828   4.2143 8.598824e+13   0.5164
201304191958 2450 1.652612e+18   6.1454  49.9700 157.6500  17.2061   7.1277   4.0623  50.4640   3.6561   1.1044   1.0302   8.0755   8.0755  10.9834 2.587417e+13   0.7901
201304200002 2451 9.685379e+18   6.6574  30.3100 102.8900  16.1182   5.0501   2.8268  20.4262   2.5441   1.9263   1.7969   9.8015   9.8015  36.0005 1.283425e+15   2.7067
201304201312 2453 1.642870e+18   6.1437  50.1000 157.1500  29.2949   7.2117   3.9675  48.4929   3.5707   2.3732   0.5139  16.9481  16.6260   1.2182 2.165503e+13   0.6392
201305191844 2460 1.097308e+18   6.0269  52.3400 160.0700  17.1788   7.1179   4.0575  50.2793   3.6518   1.7969   1.6762  13.1238  13.1238   1.6991 6.404712e+12   0.2935
201305210155 2461 1.349229e+18   6.0867  52.5200 160.3600  15.5879   7.0575   4.0252  49.1878   3.6227   4.1395   0.2392  29.9920  24.3245   0.2470 1.121990e+13   0.4090
201306020543 2469 3.455605e+18   6.3590  23.7900 121.1400  26.0606   6.2506   3.5983  35.3360   3.2385   4.7571   0.8362  30.8116  24.7657   0.5923 4.938381e+13   0.5050
201306050447 2470 1.429155e+18   6.1034 -11.4000 166.3000  42.0101   7.5877   4.2626  57.6890   3.8363   3.3600   0.4172  25.7801  21.9902   0.3786 1.137214e+13   0.4590
201306151734 2473 5.809228e+18   6.5094  11.7600 -86.9300  28.0182   6.8207   3.8798  43.1616   3.4918   7.2203   0.5139  50.4239  34.3925   0.3008 4.363220e+13   0.3242
201306162139 2474 1.954823e+18   6.1941  34.3500  25.1600  30.0000   7.1857   4.0879  51.3504   3.6791   3.8614   0.3159  28.4126  23.4629   0.4084 4.895935e+13   1.2861
201306282351 2478 4.030850e+17   5.7369  24.0900 122.2300  17.0242   6.8000   3.8750  44.2955   3.4875   2.9237   0.4472  20.3929  18.8087   0.1897 1.873027e+12   0.2058
201307041715 2479 1.468256e+18   6.1112  -7.0300 155.7300  33.3556   7.4059   4.1805  54.6588   3.7625   1.5636   1.5636  11.7660  11.7660   3.1549 1.498831e+13   0.5580
201307060505 2480 1.806575e+18   6.1712  -3.2700 100.5600  23.5697   7.1368   3.9223  47.0816   3.5301   3.3600   0.4172  23.7222  20.8038   0.5867 1.605358e+13   0.4184
